Trialx,Treatment,Stimulus,Presentation,Period,base_fr,Unit2,stim_fr,ID,Region,Trial,Letter
3,NA,2???,26,Baseline,0,A2_FL_TRIAL3_A,4.651162791,A2,FL,TRIAL3,A
3,NA,2???,27,Baseline,0,A2_FL_TRIAL3_A,6.046511628,A2,FL,TRIAL3,A
3,NA,3???,28,Baseline,5,A2_FL_TRIAL3_A,7.058823529,A2,FL,TRIAL3,A
3,NA,3???,29,Baseline,1,A2_FL_TRIAL3_A,2.941176471,A2,FL,TRIAL3,A
3,NA,3???,30,Baseline,3,A2_FL_TRIAL3_A,2.352941176,A2,FL,TRIAL3,A
3,NA,3???,31,Baseline,1,A2_FL_TRIAL3_A,7.058823529,A2,FL,TRIAL3,A
3,NA,3???,32,Baseline,1,A2_FL_TRIAL3_A,2.352941176,A2,FL,TRIAL3,A
3,NA,3???,33,Baseline,0,A2_FL_TRIAL3_A,1.764705882,A2,FL,TRIAL3,A
3,NA,3???,34,Baseline,1,A2_FL_TRIAL3_A,1.176470588,A2,FL,TRIAL3,A
3,NA,3???,35,Baseline,0,A2_FL_TRIAL3_A,0.588235294,A2,FL,TRIAL3,A
3,NA,3???,36,Baseline,1,A2_FL_TRIAL3_A,4.117647059,A2,FL,TRIAL3,A
3,NA,3???,37,Baseline,1,A2_FL_TRIAL3_A,2.352941176,A2,FL,TRIAL3,A
3,NA,4???,38,Baseline,1,A2_FL_TRIAL3_A,9.701492537,A2,FL,TRIAL3,A
3,NA,4???,39,Baseline,0,A2_FL_TRIAL3_A,11.19402985,A2,FL,TRIAL3,A
3,NA,4???,40,Baseline,0,A2_FL_TRIAL3_A,11.94029851,A2,FL,TRIAL3,A
3,NA,4???,41,Baseline,1,A2_FL_TRIAL3_A,14.17910448,A2,FL,TRIAL3,A
3,NA,4???,42,Baseline,1,A2_FL_TRIAL3_A,10.44776119,A2,FL,TRIAL3,A
3,NA,4???,43,Baseline,0,A2_FL_TRIAL3_A,8.208955224,A2,FL,TRIAL3,A
3,NA,4???,44,Baseline,0,A2_FL_TRIAL3_A,8.208955224,A2,FL,TRIAL3,A
3,NA,4???,45,Baseline,1,A2_FL_TRIAL3_A,6.71641791,A2,FL,TRIAL3,A
3,NA,4???,46,Baseline,0,A2_FL_TRIAL3_A,8.955223881,A2,FL,TRIAL3,A
3,NA,4???,47,Baseline,0,A2_FL_TRIAL3_A,11.19402985,A2,FL,TRIAL3,A
3,NA,4???,48,Baseline,4,A2_FL_TRIAL3_A,14.92537313,A2,FL,TRIAL3,A
3,NA,4???,49,Baseline,0,A2_FL_TRIAL3_A,5.970149254,A2,FL,TRIAL3,A
3,NA,4???,50,Baseline,1,A2_FL_TRIAL3_A,10.44776119,A2,FL,TRIAL3,A
3,NA,4???,51,Baseline,2,A2_FL_TRIAL3_A,9.701492537,A2,FL,TRIAL3,A
3,NA,5???,52,Baseline,4,A2_FL_TRIAL3_A,5.923344948,A2,FL,TRIAL3,A
3,NA,5???,53,Baseline,3,A2_FL_TRIAL3_A,7.317073171,A2,FL,TRIAL3,A
3,NA,5???,54,Baseline,0,A2_FL_TRIAL3_A,10.45296167,A2,FL,TRIAL3,A
3,NA,5???,55,Baseline,0,A2_FL_TRIAL3_A,12.54355401,A2,FL,TRIAL3,A
3,NA,5???,56,Baseline,1,A2_FL_TRIAL3_A,7.665505226,A2,FL,TRIAL3,A
3,NA,5???,57,Baseline,0,A2_FL_TRIAL3_A,5.923344948,A2,FL,TRIAL3,A
3,NA,5???,58,Baseline,0,A2_FL_TRIAL3_A,9.756097561,A2,FL,TRIAL3,A
3,NA,5???,59,Baseline,1,A2_FL_TRIAL3_A,8.013937282,A2,FL,TRIAL3,A
3,NA,5???,60,Baseline,2,A2_FL_TRIAL3_A,6.620209059,A2,FL,TRIAL3,A
3,NA,5???,61,Baseline,0,A2_FL_TRIAL3_A,8.013937282,A2,FL,TRIAL3,A
4,NA,1???,1,Baseline,3,A2_FL_TRIAL4_A,11.76470588,A2,FL,TRIAL4,A
4,NA,1???,2,Baseline,1,A2_FL_TRIAL4_A,7.352941176,A2,FL,TRIAL4,A
4,NA,1???,3,Baseline,2,A2_FL_TRIAL4_A,5.882352941,A2,FL,TRIAL4,A
4,NA,1???,4,Baseline,3,A2_FL_TRIAL4_A,13.23529412,A2,FL,TRIAL4,A
4,NA,1???,5,Baseline,3,A2_FL_TRIAL4_A,8.823529412,A2,FL,TRIAL4,A
4,NA,1???,6,Baseline,1,A2_FL_TRIAL4_A,13.23529412,A2,FL,TRIAL4,A
4,NA,1???,7,Baseline,3,A2_FL_TRIAL4_A,11.02941176,A2,FL,TRIAL4,A
4,NA,1???,8,Baseline,3,A2_FL_TRIAL4_A,16.91176471,A2,FL,TRIAL4,A
4,NA,1???,9,Baseline,8,A2_FL_TRIAL4_A,10.29411765,A2,FL,TRIAL4,A
4,NA,1???,10,Baseline,8,A2_FL_TRIAL4_A,6.617647059,A2,FL,TRIAL4,A
4,NA,1???,11,Baseline,3,A2_FL_TRIAL4_A,8.088235294,A2,FL,TRIAL4,A
4,NA,1???,12,Baseline,7,A2_FL_TRIAL4_A,8.088235294,A2,FL,TRIAL4,A
4,NA,1???,13,Baseline,7,A2_FL_TRIAL4_A,17.64705882,A2,FL,TRIAL4,A
4,NA,1???,14,Baseline,2,A2_FL_TRIAL4_A,13.97058824,A2,FL,TRIAL4,A
4,NA,1???,15,Baseline,5,A2_FL_TRIAL4_A,11.76470588,A2,FL,TRIAL4,A
4,NA,1???,16,Baseline,5,A2_FL_TRIAL4_A,8.823529412,A2,FL,TRIAL4,A
4,NA,1???,17,Baseline,8,A2_FL_TRIAL4_A,9.558823529,A2,FL,TRIAL4,A
4,NA,1???,18,Baseline,6,A2_FL_TRIAL4_A,14.70588235,A2,FL,TRIAL4,A
4,NA,1???,19,Baseline,2,A2_FL_TRIAL4_A,11.76470588,A2,FL,TRIAL4,A
4,NA,2???,20,Baseline,2,A2_FL_TRIAL4_A,8.837209302,A2,FL,TRIAL4,A
4,NA,2???,21,Baseline,2,A2_FL_TRIAL4_A,7.441860465,A2,FL,TRIAL4,A
4,NA,2???,22,Baseline,1,A2_FL_TRIAL4_A,7.906976744,A2,FL,TRIAL4,A
4,NA,2???,23,Baseline,7,A2_FL_TRIAL4_A,6.976744186,A2,FL,TRIAL4,A
4,NA,2???,24,Baseline,4,A2_FL_TRIAL4_A,6.046511628,A2,FL,TRIAL4,A
4,NA,2???,25,Baseline,4,A2_FL_TRIAL4_A,8.837209302,A2,FL,TRIAL4,A
4,NA,2???,26,Baseline,2,A2_FL_TRIAL4_A,8.372093023,A2,FL,TRIAL4,A
4,NA,2???,27,Baseline,8,A2_FL_TRIAL4_A,12.09302326,A2,FL,TRIAL4,A
4,NA,2???,28,Baseline,5,A2_FL_TRIAL4_A,6.976744186,A2,FL,TRIAL4,A
4,NA,2???,29,Baseline,7,A2_FL_TRIAL4_A,9.302325581,A2,FL,TRIAL4,A
4,NA,2???,30,Baseline,2,A2_FL_TRIAL4_A,11.1627907,A2,FL,TRIAL4,A
4,NA,2???,31,Baseline,3,A2_FL_TRIAL4_A,9.76744186,A2,FL,TRIAL4,A
4,NA,2???,32,Baseline,1,A2_FL_TRIAL4_A,10.69767442,A2,FL,TRIAL4,A
4,NA,2???,33,Baseline,4,A2_FL_TRIAL4_A,8.372093023,A2,FL,TRIAL4,A
4,NA,2???,34,Baseline,4,A2_FL_TRIAL4_A,7.906976744,A2,FL,TRIAL4,A
4,NA,2???,35,Baseline,3,A2_FL_TRIAL4_A,10.69767442,A2,FL,TRIAL4,A
4,NA,2???,36,Baseline,1,A2_FL_TRIAL4_A,9.76744186,A2,FL,TRIAL4,A
4,NA,2???,37,Baseline,3,A2_FL_TRIAL4_A,10.23255814,A2,FL,TRIAL4,A
4,NA,2???,38,Baseline,2,A2_FL_TRIAL4_A,7.906976744,A2,FL,TRIAL4,A
4,NA,2???,39,Baseline,6,A2_FL_TRIAL4_A,6.046511628,A2,FL,TRIAL4,A
4,NA,3???,40,Baseline,4,A2_FL_TRIAL4_A,3.529411765,A2,FL,TRIAL4,A
4,NA,3???,41,Baseline,2,A2_FL_TRIAL4_A,7.058823529,A2,FL,TRIAL4,A
4,NA,3???,42,Baseline,5,A2_FL_TRIAL4_A,2.941176471,A2,FL,TRIAL4,A
4,NA,3???,43,Baseline,3,A2_FL_TRIAL4_A,4.705882353,A2,FL,TRIAL4,A
4,NA,3???,44,Baseline,4,A2_FL_TRIAL4_A,4.705882353,A2,FL,TRIAL4,A
4,NA,3???,45,Baseline,6,A2_FL_TRIAL4_A,7.647058824,A2,FL,TRIAL4,A
4,NA,3???,46,Baseline,1,A2_FL_TRIAL4_A,5.882352941,A2,FL,TRIAL4,A
4,NA,3???,47,Baseline,4,A2_FL_TRIAL4_A,5.294117647,A2,FL,TRIAL4,A
4,NA,3???,48,Baseline,2,A2_FL_TRIAL4_A,4.117647059,A2,FL,TRIAL4,A
4,NA,3???,49,Baseline,3,A2_FL_TRIAL4_A,4.117647059,A2,FL,TRIAL4,A
4,NA,3???,50,Baseline,2,A2_FL_TRIAL4_A,8.235294118,A2,FL,TRIAL4,A
4,NA,3???,51,Baseline,4,A2_FL_TRIAL4_A,3.529411765,A2,FL,TRIAL4,A
4,NA,3???,52,Baseline,3,A2_FL_TRIAL4_A,1.176470588,A2,FL,TRIAL4,A
4,NA,3???,53,Baseline,5,A2_FL_TRIAL4_A,4.705882353,A2,FL,TRIAL4,A
4,NA,3???,54,Baseline,6,A2_FL_TRIAL4_A,4.117647059,A2,FL,TRIAL4,A
4,NA,3???,55,Baseline,2,A2_FL_TRIAL4_A,4.117647059,A2,FL,TRIAL4,A
4,NA,3???,56,Baseline,3,A2_FL_TRIAL4_A,6.470588235,A2,FL,TRIAL4,A
4,NA,3???,57,Baseline,1,A2_FL_TRIAL4_A,4.117647059,A2,FL,TRIAL4,A
4,NA,3???,58,Baseline,0,A2_FL_TRIAL4_A,5.294117647,A2,FL,TRIAL4,A
4,NA,4???,59,Baseline,4,A2_FL_TRIAL4_A,14.17910448,A2,FL,TRIAL4,A
4,NA,4???,60,Baseline,1,A2_FL_TRIAL4_A,6.71641791,A2,FL,TRIAL4,A
4,NA,4???,61,Baseline,1,A2_FL_TRIAL4_A,9.701492537,A2,FL,TRIAL4,A
4,NA,4???,62,Baseline,0,A2_FL_TRIAL4_A,11.19402985,A2,FL,TRIAL4,A
4,NA,4???,63,Baseline,3,A2_FL_TRIAL4_A,14.92537313,A2,FL,TRIAL4,A
4,NA,4???,64,Baseline,5,A2_FL_TRIAL4_A,14.17910448,A2,FL,TRIAL4,A
4,NA,4???,65,Baseline,2,A2_FL_TRIAL4_A,11.94029851,A2,FL,TRIAL4,A
4,NA,4???,66,Baseline,5,A2_FL_TRIAL4_A,11.19402985,A2,FL,TRIAL4,A
4,NA,4???,67,Baseline,4,A2_FL_TRIAL4_A,9.701492537,A2,FL,TRIAL4,A
4,NA,4???,68,Baseline,4,A2_FL_TRIAL4_A,14.17910448,A2,FL,TRIAL4,A
4,NA,4???,69,Baseline,4,A2_FL_TRIAL4_A,7.462686567,A2,FL,TRIAL4,A
4,NA,4???,70,Baseline,7,A2_FL_TRIAL4_A,11.94029851,A2,FL,TRIAL4,A
4,NA,4???,71,Baseline,2,A2_FL_TRIAL4_A,16.41791045,A2,FL,TRIAL4,A
4,NA,4???,72,Baseline,0,A2_FL_TRIAL4_A,14.92537313,A2,FL,TRIAL4,A
4,NA,4???,73,Baseline,2,A2_FL_TRIAL4_A,10.44776119,A2,FL,TRIAL4,A
4,NA,4???,74,Baseline,2,A2_FL_TRIAL4_A,10.44776119,A2,FL,TRIAL4,A
4,NA,4???,75,Baseline,3,A2_FL_TRIAL4_A,8.208955224,A2,FL,TRIAL4,A
4,NA,4???,76,Baseline,1,A2_FL_TRIAL4_A,5.970149254,A2,FL,TRIAL4,A
4,NA,4???,77,Baseline,6,A2_FL_TRIAL4_A,14.17910448,A2,FL,TRIAL4,A
4,NA,4???,78,Baseline,4,A2_FL_TRIAL4_A,14.92537313,A2,FL,TRIAL4,A
4,NA,5???,79,Baseline,4,A2_FL_TRIAL4_A,11.14982578,A2,FL,TRIAL4,A
4,NA,5???,80,Baseline,4,A2_FL_TRIAL4_A,10.10452962,A2,FL,TRIAL4,A
4,NA,5???,81,Baseline,2,A2_FL_TRIAL4_A,9.756097561,A2,FL,TRIAL4,A
4,NA,5???,82,Baseline,2,A2_FL_TRIAL4_A,10.10452962,A2,FL,TRIAL4,A
4,NA,5???,83,Baseline,5,A2_FL_TRIAL4_A,11.8466899,A2,FL,TRIAL4,A
4,NA,5???,84,Baseline,2,A2_FL_TRIAL4_A,11.49825784,A2,FL,TRIAL4,A
4,NA,5???,85,Baseline,1,A2_FL_TRIAL4_A,11.8466899,A2,FL,TRIAL4,A
4,NA,5???,86,Baseline,3,A2_FL_TRIAL4_A,10.80139373,A2,FL,TRIAL4,A
4,NA,5???,87,Baseline,0,A2_FL_TRIAL4_A,10.10452962,A2,FL,TRIAL4,A
4,NA,5???,88,Baseline,1,A2_FL_TRIAL4_A,8.362369338,A2,FL,TRIAL4,A
4,NA,5???,89,Baseline,1,A2_FL_TRIAL4_A,12.89198606,A2,FL,TRIAL4,A
4,NA,5???,90,Baseline,2,A2_FL_TRIAL4_A,13.24041812,A2,FL,TRIAL4,A
4,NA,5???,91,Baseline,2,A2_FL_TRIAL4_A,10.45296167,A2,FL,TRIAL4,A
5,NA,1???,1,Baseline,3,A2_FL_TRIAL5_A,15.44117647,A2,FL,TRIAL5,A
5,NA,1???,2,Baseline,2,A2_FL_TRIAL5_A,4.411764706,A2,FL,TRIAL5,A
5,NA,1???,3,Baseline,2,A2_FL_TRIAL5_A,7.352941176,A2,FL,TRIAL5,A
5,NA,1???,4,Baseline,0,A2_FL_TRIAL5_A,8.088235294,A2,FL,TRIAL5,A
5,NA,1???,5,Baseline,1,A2_FL_TRIAL5_A,14.70588235,A2,FL,TRIAL5,A
5,NA,1???,6,Baseline,3,A2_FL_TRIAL5_A,17.64705882,A2,FL,TRIAL5,A
5,NA,1???,7,Baseline,3,A2_FL_TRIAL5_A,11.76470588,A2,FL,TRIAL5,A
5,NA,1???,8,Baseline,3,A2_FL_TRIAL5_A,11.02941176,A2,FL,TRIAL5,A
5,NA,1???,9,Baseline,1,A2_FL_TRIAL5_A,13.23529412,A2,FL,TRIAL5,A
5,NA,1???,10,Baseline,2,A2_FL_TRIAL5_A,19.11764706,A2,FL,TRIAL5,A
5,NA,1???,11,Baseline,2,A2_FL_TRIAL5_A,10.29411765,A2,FL,TRIAL5,A
5,NA,1???,12,Baseline,5,A2_FL_TRIAL5_A,16.91176471,A2,FL,TRIAL5,A
5,NA,1???,13,Baseline,0,A2_FL_TRIAL5_A,9.558823529,A2,FL,TRIAL5,A
5,NA,1???,14,Baseline,0,A2_FL_TRIAL5_A,9.558823529,A2,FL,TRIAL5,A
5,NA,2???,15,Baseline,0,A2_FL_TRIAL5_A,7.441860465,A2,FL,TRIAL5,A
5,NA,2???,16,Baseline,0,A2_FL_TRIAL5_A,4.186046512,A2,FL,TRIAL5,A
5,NA,2???,17,Baseline,0,A2_FL_TRIAL5_A,7.441860465,A2,FL,TRIAL5,A
5,NA,2???,18,Baseline,1,A2_FL_TRIAL5_A,6.511627907,A2,FL,TRIAL5,A
5,NA,2???,19,Baseline,3,A2_FL_TRIAL5_A,9.76744186,A2,FL,TRIAL5,A
5,NA,2???,20,Baseline,3,A2_FL_TRIAL5_A,11.1627907,A2,FL,TRIAL5,A
5,NA,2???,21,Baseline,0,A2_FL_TRIAL5_A,8.837209302,A2,FL,TRIAL5,A
5,NA,2???,22,Baseline,2,A2_FL_TRIAL5_A,8.372093023,A2,FL,TRIAL5,A
5,NA,2???,23,Baseline,4,A2_FL_TRIAL5_A,10.23255814,A2,FL,TRIAL5,A
5,NA,2???,24,Baseline,3,A2_FL_TRIAL5_A,9.76744186,A2,FL,TRIAL5,A
5,NA,2???,25,Baseline,0,A2_FL_TRIAL5_A,11.62790698,A2,FL,TRIAL5,A
5,NA,2???,26,Baseline,3,A2_FL_TRIAL5_A,8.837209302,A2,FL,TRIAL5,A
5,NA,2???,27,Baseline,5,A2_FL_TRIAL5_A,7.441860465,A2,FL,TRIAL5,A
5,NA,2???,28,Baseline,0,A2_FL_TRIAL5_A,4.186046512,A2,FL,TRIAL5,A
5,NA,2???,29,Baseline,1,A2_FL_TRIAL5_A,3.720930233,A2,FL,TRIAL5,A
5,NA,3???,30,Baseline,1,A2_FL_TRIAL5_A,1.764705882,A2,FL,TRIAL5,A
5,NA,3???,31,Baseline,1,A2_FL_TRIAL5_A,0.588235294,A2,FL,TRIAL5,A
5,NA,3???,32,Baseline,0,A2_FL_TRIAL5_A,0.588235294,A2,FL,TRIAL5,A
5,NA,3???,33,Baseline,0,A2_FL_TRIAL5_A,4.117647059,A2,FL,TRIAL5,A
5,NA,3???,34,Baseline,0,A2_FL_TRIAL5_A,3.529411765,A2,FL,TRIAL5,A
5,NA,3???,35,Baseline,3,A2_FL_TRIAL5_A,2.352941176,A2,FL,TRIAL5,A
5,NA,3???,36,Baseline,2,A2_FL_TRIAL5_A,2.352941176,A2,FL,TRIAL5,A
5,NA,3???,37,Baseline,0,A2_FL_TRIAL5_A,2.941176471,A2,FL,TRIAL5,A
5,NA,3???,38,Baseline,1,A2_FL_TRIAL5_A,2.352941176,A2,FL,TRIAL5,A
5,NA,3???,39,Baseline,4,A2_FL_TRIAL5_A,2.941176471,A2,FL,TRIAL5,A
5,NA,3???,40,Baseline,0,A2_FL_TRIAL5_A,2.941176471,A2,FL,TRIAL5,A
5,NA,3???,41,Baseline,4,A2_FL_TRIAL5_A,1.764705882,A2,FL,TRIAL5,A
5,NA,3???,42,Baseline,4,A2_FL_TRIAL5_A,2.352941176,A2,FL,TRIAL5,A
5,NA,3???,43,Baseline,3,A2_FL_TRIAL5_A,1.764705882,A2,FL,TRIAL5,A
5,NA,3???,44,Baseline,0,A2_FL_TRIAL5_A,2.941176471,A2,FL,TRIAL5,A
5,NA,4???,45,Baseline,4,A2_FL_TRIAL5_A,17.1641791,A2,FL,TRIAL5,A
5,NA,4???,46,Baseline,1,A2_FL_TRIAL5_A,11.19402985,A2,FL,TRIAL5,A
5,NA,4???,47,Baseline,2,A2_FL_TRIAL5_A,7.462686567,A2,FL,TRIAL5,A
5,NA,4???,48,Baseline,3,A2_FL_TRIAL5_A,5.970149254,A2,FL,TRIAL5,A
5,NA,4???,49,Baseline,0,A2_FL_TRIAL5_A,14.17910448,A2,FL,TRIAL5,A
5,NA,4???,50,Baseline,3,A2_FL_TRIAL5_A,14.92537313,A2,FL,TRIAL5,A
5,NA,4???,51,Baseline,4,A2_FL_TRIAL5_A,17.1641791,A2,FL,TRIAL5,A
5,NA,4???,52,Baseline,0,A2_FL_TRIAL5_A,12.68656716,A2,FL,TRIAL5,A
5,NA,4???,53,Baseline,7,A2_FL_TRIAL5_A,20.89552239,A2,FL,TRIAL5,A
5,NA,4???,54,Baseline,4,A2_FL_TRIAL5_A,18.65671642,A2,FL,TRIAL5,A
5,NA,4???,55,Baseline,3,A2_FL_TRIAL5_A,13.43283582,A2,FL,TRIAL5,A
5,NA,4???,56,Baseline,3,A2_FL_TRIAL5_A,16.41791045,A2,FL,TRIAL5,A
5,NA,4???,57,Baseline,1,A2_FL_TRIAL5_A,17.1641791,A2,FL,TRIAL5,A
5,NA,4???,58,Baseline,0,A2_FL_TRIAL5_A,11.19402985,A2,FL,TRIAL5,A
5,NA,4???,59,Baseline,0,A2_FL_TRIAL5_A,10.44776119,A2,FL,TRIAL5,A
5,NA,5???,60,Baseline,28,A2_FL_TRIAL5_A,19.16376307,A2,FL,TRIAL5,A
5,NA,5???,61,Baseline,2,A2_FL_TRIAL5_A,11.49825784,A2,FL,TRIAL5,A
5,NA,5???,62,Baseline,0,A2_FL_TRIAL5_A,13.93728223,A2,FL,TRIAL5,A
5,NA,5???,63,Baseline,3,A2_FL_TRIAL5_A,10.10452962,A2,FL,TRIAL5,A
5,NA,5???,64,Baseline,1,A2_FL_TRIAL5_A,10.45296167,A2,FL,TRIAL5,A
5,NA,5???,65,Baseline,1,A2_FL_TRIAL5_A,15.33101045,A2,FL,TRIAL5,A
5,NA,5???,66,Baseline,1,A2_FL_TRIAL5_A,14.63414634,A2,FL,TRIAL5,A
5,NA,5???,67,Baseline,1,A2_FL_TRIAL5_A,13.24041812,A2,FL,TRIAL5,A
5,NA,5???,68,Baseline,1,A2_FL_TRIAL5_A,6.968641115,A2,FL,TRIAL5,A
5,NA,5???,69,Baseline,4,A2_FL_TRIAL5_A,12.89198606,A2,FL,TRIAL5,A
5,NA,5???,70,Baseline,0,A2_FL_TRIAL5_A,4.529616725,A2,FL,TRIAL5,A
5,NA,5???,71,Baseline,0,A2_FL_TRIAL5_A,7.317073171,A2,FL,TRIAL5,A
5,NA,1???,1,Baseline,1,A2_FL_TRIAL5_B,8.823529412,A2,FL,TRIAL5,B
5,NA,1???,2,Baseline,0,A2_FL_TRIAL5_B,7.352941176,A2,FL,TRIAL5,B
5,NA,1???,3,Baseline,0,A2_FL_TRIAL5_B,12.5,A2,FL,TRIAL5,B
5,NA,1???,4,Baseline,4,A2_FL_TRIAL5_B,13.23529412,A2,FL,TRIAL5,B
5,NA,1???,5,Baseline,2,A2_FL_TRIAL5_B,17.64705882,A2,FL,TRIAL5,B
5,NA,1???,6,Baseline,0,A2_FL_TRIAL5_B,19.85294118,A2,FL,TRIAL5,B
5,NA,1???,7,Baseline,8,A2_FL_TRIAL5_B,19.85294118,A2,FL,TRIAL5,B
5,NA,1???,8,Baseline,5,A2_FL_TRIAL5_B,23.52941176,A2,FL,TRIAL5,B
5,NA,1???,9,Baseline,5,A2_FL_TRIAL5_B,18.38235294,A2,FL,TRIAL5,B
5,NA,1???,10,Baseline,3,A2_FL_TRIAL5_B,13.97058824,A2,FL,TRIAL5,B
5,NA,1???,11,Baseline,1,A2_FL_TRIAL5_B,9.558823529,A2,FL,TRIAL5,B
5,NA,1???,12,Baseline,1,A2_FL_TRIAL5_B,10.29411765,A2,FL,TRIAL5,B
5,NA,1???,13,Baseline,0,A2_FL_TRIAL5_B,4.411764706,A2,FL,TRIAL5,B
5,NA,1???,14,Baseline,0,A2_FL_TRIAL5_B,11.02941176,A2,FL,TRIAL5,B
5,NA,2???,15,Baseline,0,A2_FL_TRIAL5_B,11.62790698,A2,FL,TRIAL5,B
5,NA,2???,16,Baseline,0,A2_FL_TRIAL5_B,1.860465116,A2,FL,TRIAL5,B
5,NA,2???,17,Baseline,0,A2_FL_TRIAL5_B,6.976744186,A2,FL,TRIAL5,B
5,NA,2???,18,Baseline,0,A2_FL_TRIAL5_B,6.046511628,A2,FL,TRIAL5,B
5,NA,2???,19,Baseline,0,A2_FL_TRIAL5_B,12.09302326,A2,FL,TRIAL5,B
5,NA,2???,20,Baseline,2,A2_FL_TRIAL5_B,13.48837209,A2,FL,TRIAL5,B
5,NA,2???,21,Baseline,4,A2_FL_TRIAL5_B,10.69767442,A2,FL,TRIAL5,B
5,NA,2???,22,Baseline,3,A2_FL_TRIAL5_B,8.837209302,A2,FL,TRIAL5,B
5,NA,2???,23,Baseline,1,A2_FL_TRIAL5_B,10.69767442,A2,FL,TRIAL5,B
5,NA,2???,24,Baseline,4,A2_FL_TRIAL5_B,16.74418605,A2,FL,TRIAL5,B
5,NA,2???,25,Baseline,1,A2_FL_TRIAL5_B,6.976744186,A2,FL,TRIAL5,B
5,NA,2???,26,Baseline,1,A2_FL_TRIAL5_B,6.511627907,A2,FL,TRIAL5,B
5,NA,2???,27,Baseline,1,A2_FL_TRIAL5_B,11.1627907,A2,FL,TRIAL5,B
5,NA,2???,28,Baseline,0,A2_FL_TRIAL5_B,3.255813953,A2,FL,TRIAL5,B
5,NA,2???,29,Baseline,2,A2_FL_TRIAL5_B,4.651162791,A2,FL,TRIAL5,B
5,NA,3???,30,Baseline,1,A2_FL_TRIAL5_B,2.352941176,A2,FL,TRIAL5,B
5,NA,3???,31,Baseline,2,A2_FL_TRIAL5_B,1.764705882,A2,FL,TRIAL5,B
5,NA,3???,32,Baseline,0,A2_FL_TRIAL5_B,1.176470588,A2,FL,TRIAL5,B
5,NA,3???,33,Baseline,1,A2_FL_TRIAL5_B,1.176470588,A2,FL,TRIAL5,B
5,NA,3???,34,Baseline,1,A2_FL_TRIAL5_B,6.470588235,A2,FL,TRIAL5,B
5,NA,3???,35,Baseline,6,A2_FL_TRIAL5_B,5.294117647,A2,FL,TRIAL5,B
5,NA,3???,36,Baseline,0,A2_FL_TRIAL5_B,4.705882353,A2,FL,TRIAL5,B
5,NA,3???,37,Baseline,4,A2_FL_TRIAL5_B,4.705882353,A2,FL,TRIAL5,B
5,NA,3???,38,Baseline,6,A2_FL_TRIAL5_B,4.117647059,A2,FL,TRIAL5,B
5,NA,3???,39,Baseline,3,A2_FL_TRIAL5_B,2.941176471,A2,FL,TRIAL5,B
5,NA,3???,40,Baseline,0,A2_FL_TRIAL5_B,3.529411765,A2,FL,TRIAL5,B
5,NA,3???,41,Baseline,2,A2_FL_TRIAL5_B,1.764705882,A2,FL,TRIAL5,B
5,NA,3???,42,Baseline,0,A2_FL_TRIAL5_B,1.764705882,A2,FL,TRIAL5,B
5,NA,3???,43,Baseline,1,A2_FL_TRIAL5_B,1.764705882,A2,FL,TRIAL5,B
5,NA,3???,44,Baseline,0,A2_FL_TRIAL5_B,1.176470588,A2,FL,TRIAL5,B
5,NA,4???,45,Baseline,0,A2_FL_TRIAL5_B,20.89552239,A2,FL,TRIAL5,B
5,NA,4???,46,Baseline,1,A2_FL_TRIAL5_B,3.731343284,A2,FL,TRIAL5,B
5,NA,4???,47,Baseline,2,A2_FL_TRIAL5_B,6.71641791,A2,FL,TRIAL5,B
5,NA,4???,48,Baseline,4,A2_FL_TRIAL5_B,20.89552239,A2,FL,TRIAL5,B
5,NA,4???,49,Baseline,2,A2_FL_TRIAL5_B,16.41791045,A2,FL,TRIAL5,B
5,NA,4???,50,Baseline,3,A2_FL_TRIAL5_B,20.14925373,A2,FL,TRIAL5,B
5,NA,4???,51,Baseline,2,A2_FL_TRIAL5_B,23.88059701,A2,FL,TRIAL5,B
5,NA,4???,52,Baseline,1,A2_FL_TRIAL5_B,24.62686567,A2,FL,TRIAL5,B
5,NA,4???,53,Baseline,3,A2_FL_TRIAL5_B,23.88059701,A2,FL,TRIAL5,B
5,NA,4???,54,Baseline,6,A2_FL_TRIAL5_B,23.13432836,A2,FL,TRIAL5,B
5,NA,4???,55,Baseline,2,A2_FL_TRIAL5_B,22.3880597,A2,FL,TRIAL5,B
5,NA,4???,56,Baseline,2,A2_FL_TRIAL5_B,12.68656716,A2,FL,TRIAL5,B
5,NA,4???,57,Baseline,0,A2_FL_TRIAL5_B,11.19402985,A2,FL,TRIAL5,B
5,NA,4???,58,Baseline,0,A2_FL_TRIAL5_B,4.47761194,A2,FL,TRIAL5,B
5,NA,4???,59,Baseline,0,A2_FL_TRIAL5_B,11.94029851,A2,FL,TRIAL5,B
5,NA,5???,60,Baseline,16,A2_FL_TRIAL5_B,15.67944251,A2,FL,TRIAL5,B
5,NA,5???,61,Baseline,1,A2_FL_TRIAL5_B,19.16376307,A2,FL,TRIAL5,B
5,NA,5???,62,Baseline,3,A2_FL_TRIAL5_B,16.02787456,A2,FL,TRIAL5,B
5,NA,5???,63,Baseline,2,A2_FL_TRIAL5_B,14.9825784,A2,FL,TRIAL5,B
5,NA,5???,64,Baseline,0,A2_FL_TRIAL5_B,14.9825784,A2,FL,TRIAL5,B
5,NA,5???,65,Baseline,1,A2_FL_TRIAL5_B,19.86062718,A2,FL,TRIAL5,B
