ID.x,Region,Trial,Letter,Stimulus,Unit2,StimSet,base_fr,stim_fr,basesd,stimsd,Z_score,stimID,Duration.s,Species,FamUnfam,Clutch,Treatment,Age,DaysPostFledge,Mass,Date,No_reps,Hemisphere,Depth,ISI.check,Peak_V,Trough_V,Peak.to.Peak_s,Type,Quality,Exclude4PC,TroughBeforePeak,Notes,Accuracy.rcorr,Accuracy.count,Accuracy.cross_corr,normal_rcorr,normal_count,normal_cross_corr,Latency,p.value,sigYN,Peak2PeakRatio
G2,FL,9,C,2,G2_FL_TRIAL9_C,G2,1.666666667,3.074074074,1.290994449,1.067944561,1.012497965,BF02,1.8,BEFI,Unfamiliar,G,xfostered,23,3,13.3,3/20/22,15,R,1.37,ok?,0.59,-0.076,0.000899,NA,Bad,N,Y,Not sure where trough is ,0.277357143,0.1455,0.285571429,0.077357143,-0.0545,0.085571429,0.11,0.005329942,Y,0.128813559
G2,FL,9,C,3,G2_FL_TRIAL9_C,G2,2.066666667,2.196078431,1.667618776,1.266837498,0.080907214,WN,1.7,WN,WN,G,xfostered,23,3,13.3,3/20/22,15,R,1.37,ok?,0.59,-0.076,0.000899,NA,Bad,N,Y,Not sure where trough is ,0.204071429,0.377285714,0.304785714,0.004071429,0.177285714,0.104785714,NA,0.409725889,N,0.128813559
G2,FL,9,C,4,G2_FL_TRIAL9_C,G2,2.666666667,2.316384181,1.290994449,1.449080562,-0.152866035,GreyLeft,1.18,ZEBI,Unfamiliar,G,xfostered,23,3,13.3,3/20/22,15,R,1.37,ok?,0.59,-0.076,0.000899,NA,Bad,N,Y,Not sure where trough is ,0.191928571,0.324285714,0.254571429,-0.008071429,0.124285714,0.054571429,0.14,0.589347768,N,0.128813559
G2,FL,9,C,5,G2_FL_TRIAL9_C,G2,1.666666667,4.589371981,1.290994449,2.115620574,1.329072958,W320O266,1.38,ZEBI,Unfamiliar,G,xfostered,23,3,13.3,3/20/22,15,R,1.37,ok?,0.59,-0.076,0.000899,NA,Bad,N,Y,Not sure where trough is ,0.284857143,0.198857143,0.297357143,0.084857143,-0.001142857,0.097357143,0.18,0.001329052,Y,0.128813559
G2,NCM,1,B,1,G2_NCM_TRIAL1_B,G2,3.571428571,3.455149502,2.953857601,2.194626224,-0.028652764,DB22P31,2.15,BEFI,FosterFather,G,xfostered,23,3,13.3,3/20/22,15,L,1.26,x,-0.246,0.056,0.001,NA,Bad,N,N,"Inverted and fat, Only likes stim 2?",0.197166667,0.26025,0.164416667,-0.002833333,0.06025,-0.035583333,0.24,0.571987011,N,0.227642276
G2,NCM,1,B,2,G2_NCM_TRIAL1_B,G2,4.533333333,4.037037037,3.814758309,2.452967345,-0.109884021,BF02,1.8,BEFI,Unfamiliar,G,xfostered,23,3,13.3,3/20/22,15,L,1.26,x,-0.246,0.056,0.001,NA,Bad,N,N,"Inverted and fat, Only likes stim 2?",0.568,0.304166667,0.517416667,0.368,0.104166667,0.317416667,NA,0.932079615,N,0.227642276
G2,NCM,1,B,3,G2_NCM_TRIAL1_B,G2,2.466666667,4.431372549,2.416215065,3.665895153,0.527893107,WN,1.7,WN,WN,G,xfostered,23,3,13.3,3/20/22,15,L,1.26,x,-0.246,0.056,0.001,NA,Bad,N,N,"Inverted and fat, Only likes stim 2?",0.1525,0.390333333,0.1925,-0.0475,0.190333333,-0.0075,NA,0.047912598,Y,0.227642276
G2,NCM,1,B,4,G2_NCM_TRIAL1_B,G2,3.133333333,3.95480226,2.799659843,3.414959322,0.19906143,GreyLeft,1.18,ZEBI,Unfamiliar,G,xfostered,23,3,13.3,3/20/22,15,L,1.26,x,-0.246,0.056,0.001,NA,Bad,N,N,"Inverted and fat, Only likes stim 2?",0.126416667,0.197833333,0.233,-0.073583333,-0.002166667,0.033,0.085,0.488708496,N,0.227642276
G2,NCM,1,B,5,G2_NCM_TRIAL1_B,G2,3.071428571,3.830227743,1.940035119,3.577511087,0.195422093,W320O266,1.38,ZEBI,Unfamiliar,G,xfostered,23,3,13.3,3/20/22,15,L,1.26,x,-0.246,0.056,0.001,NA,Bad,N,N,"Inverted and fat, Only likes stim 2?",0.22275,0.1575,0.236666667,0.02275,-0.0425,0.036666667,NA,0.760864258,N,0.227642276
G2,NCM,10,A,1,G2_NCM_TRIAL10_A,G2,3.285714286,4.651162791,2.127785827,2.241781782,0.414071346,DB22P31,2.15,BEFI,FosterFather,G,xfostered,23,3,13.3,3/20/22,15,R,1.63,x,0.3909,-0.236,0.00053999,NA,Good,N,N,,0.231769231,0.259615385,0.322153846,0.031769231,0.059615385,0.122153846,NA,0.172607422,N,0.603734971
G2,NCM,10,A,2,G2_NCM_TRIAL10_A,G2,4.333333333,5.740740741,3.199702367,2.628250626,0.389748715,BF02,1.8,BEFI,Unfamiliar,G,xfostered,23,3,13.3,3/20/22,15,R,1.63,x,0.3909,-0.236,0.00053999,NA,Good,N,N,,0.261153846,0.189461538,0.189461538,0.061153846,-0.010538462,-0.010538462,0.145,0.120544434,N,0.603734971
G2,NCM,10,A,3,G2_NCM_TRIAL10_A,G2,2.866666667,3.333333333,1.641718032,1.895263846,0.182867804,WN,1.7,WN,WN,G,xfostered,23,3,13.3,3/20/22,15,R,1.63,x,0.3909,-0.236,0.00053999,NA,Good,N,N,,0.219769231,0.290076923,0.288923077,0.019769231,0.090076923,0.088923077,0.12,0.55085448,N,0.603734971
G2,NCM,10,A,4,G2_NCM_TRIAL10_A,G2,3.133333333,4.293785311,2.133630932,2.908762033,0.295416878,GreyLeft,1.18,ZEBI,Unfamiliar,G,xfostered,23,3,13.3,3/20/22,15,R,1.63,x,0.3909,-0.236,0.00053999,NA,Good,N,N,,0.236230769,0.316461538,0.236076923,0.036230769,0.116461538,0.036076923,NA,0.359130859,N,0.603734971
G2,NCM,10,A,5,G2_NCM_TRIAL10_A,G2,3.142857143,5.848861284,1.915810447,3.000765818,0.896543392,W320O266,1.38,ZEBI,Unfamiliar,G,xfostered,23,3,13.3,3/20/22,15,R,1.63,x,0.3909,-0.236,0.00053999,NA,Good,N,N,,0.244461538,0.222230769,0.185615385,0.044461538,0.022230769,-0.014384615,0.15,0.005249023,Y,0.603734971
G2,NCM,10,C,1,G2_NCM_TRIAL10_C,G2,3.928571429,4.850498339,2.400778262,2.660744607,0.451622997,DB22P31,2.15,BEFI,FosterFather,G,xfostered,23,3,13.3,3/20/22,15,R,1.63,x,0.3124,-0.2422,0.00024,NA,Good,N,N,,0.279384615,0.236461538,0.211307692,0.079384615,0.036461538,0.011307692,NA,0.232850947,N,0.775288092
G2,NCM,10,C,2,G2_NCM_TRIAL10_C,G2,4,4.518518519,1.889822365,1.780091088,0.241128564,BF02,1.8,BEFI,Unfamiliar,G,xfostered,23,3,13.3,3/20/22,15,R,1.63,x,0.3124,-0.2422,0.00024,NA,Good,N,N,,0.248769231,0.211692308,0.273153846,0.048769231,0.011692308,0.073153846,0.085,0.513315745,N,0.775288092
G2,NCM,10,C,3,G2_NCM_TRIAL10_C,G2,3.8,3.294117647,3.529467787,1.504647603,-0.160174436,WN,1.7,WN,WN,G,xfostered,23,3,13.3,3/20/22,15,R,1.63,x,0.3124,-0.2422,0.00024,NA,Good,N,N,,0.129384615,0.218461538,0.146769231,-0.070615385,0.018461538,-0.053230769,NA,0.820208826,N,0.775288092
G2,NCM,10,C,4,G2_NCM_TRIAL10_C,G2,3.266666667,3.559322034,2.016597795,2.904055297,0.09278858,GreyLeft,1.18,ZEBI,Unfamiliar,G,xfostered,23,3,13.3,3/20/22,15,R,1.63,x,0.3124,-0.2422,0.00024,NA,Good,N,N,,0.164153846,0.200076923,0.207384615,-0.035846154,7.69E-05,0.007384615,0.115,0.890380859,N,0.775288092
G2,NCM,10,C,5,G2_NCM_TRIAL10_C,G2,3.785714286,6.15942029,3.067912631,2.473748557,0.75842313,W320O266,1.38,ZEBI,Unfamiliar,G,xfostered,23,3,13.3,3/20/22,15,R,1.63,x,0.3124,-0.2422,0.00024,NA,Good,N,N,,0.655461538,0.449692308,0.706615385,0.455461538,0.249692308,0.506615385,0.2,0.02375508,Y,0.775288092
G2,NCM,3,A,1,G2_NCM_TRIAL3_A,G2,3.333333333,3.19379845,2.55417492,1.600303868,-0.066659587,DB22P31,2.15,BEFI,FosterFather,G,xfostered,23,3,13.3,3/20/22,15,R,1.23,ok?,0.278,-0.1468,0.00048,NA,Bad,N,N,Might not be auditory,0.293285714,0.278571429,0.250857143,0.093285714,0.078571429,0.050857143,NA,0.977335508,N,0.528057554
G2,NCM,3,A,2,G2_NCM_TRIAL3_A,G2,2.733333333,4,1.579632266,1.44261178,0.635746725,BF02,1.8,BEFI,Unfamiliar,G,xfostered,23,3,13.3,3/20/22,15,R,1.23,ok?,0.278,-0.1468,0.00048,NA,Bad,N,N,Might not be auditory,0.315285714,0.344357143,0.343928571,0.115285714,0.144357143,0.143928571,0.055,0.050011747,N,0.528057554
G2,NCM,3,A,3,G2_NCM_TRIAL3_A,G2,3.2,3.019607843,2.704493615,1.489237492,-0.061235605,WN,1.7,WN,WN,G,xfostered,23,3,13.3,3/20/22,15,R,1.23,ok?,0.278,-0.1468,0.00048,NA,Bad,N,N,Might not be auditory,0.184714286,0.263142857,0.235642857,-0.015285714,0.063142857,0.035642857,NA,0.846923828,N,0.528057554
G2,NCM,3,A,4,G2_NCM_TRIAL3_A,G2,2.333333333,3.502824859,1.588650221,1.779564931,0.451016572,GreyLeft,1.18,ZEBI,Unfamiliar,G,xfostered,23,3,13.3,3/20/22,15,R,1.23,ok?,0.278,-0.1468,0.00048,NA,Bad,N,N,Might not be auditory,0.159142857,0.191928571,0.159571429,-0.040857143,-0.008071429,-0.040428571,NA,0.083160929,N,0.528057554
G2,NCM,3,A,5,G2_NCM_TRIAL3_A,G2,2.4,5.217391305,1.764733893,2.862089517,1.110894765,W320O266,1.38,ZEBI,Unfamiliar,G,xfostered,23,3,13.3,3/20/22,15,R,1.23,ok?,0.278,-0.1468,0.00048,NA,Bad,N,N,Might not be auditory,0.352571429,0.202071429,0.334571429,0.152571429,0.002071429,0.134571429,0.19,0.004923786,Y,0.528057554
G2,NCM,4,A,1,G2_NCM_TRIAL4_A,G2,2.266666667,2.976744186,2.433887739,1.825248081,0.221543948,DB22P31,2.15,BEFI,FosterFather,G,xfostered,23,3,13.3,3/23/22,15,R,1.33,x,0.23896,-0.0558,0.00078,NA,Good,N,N,,0.351642857,0.305214286,0.292071429,0.151642857,0.105214286,0.092071429,0.285,0.221948151,N,0.233511885
G2,NCM,4,A,2,G2_NCM_TRIAL4_A,G2,2.466666667,8.111111111,2.133630932,3.351800696,1.493983492,BF02,1.8,BEFI,Unfamiliar,G,xfostered,23,3,13.3,3/23/22,15,R,1.33,x,0.23896,-0.0558,0.00078,NA,Good,N,N,,0.499214286,0.300785714,0.523285714,0.299214286,0.100785714,0.323285714,0.135,0.000305176,Y,0.233511885
G2,NCM,4,A,3,G2_NCM_TRIAL4_A,G2,2.066666667,2.666666667,2.016597795,1.81805449,0.223957915,WN,1.7,WN,WN,G,xfostered,23,3,13.3,3/23/22,15,R,1.33,x,0.23896,-0.0558,0.00078,NA,Good,N,N,,0.135857143,0.317642857,0.206071429,-0.064142857,0.117642857,0.006071429,NA,0.513570734,N,0.233511885
G2,NCM,4,A,4,G2_NCM_TRIAL4_A,G2,1.666666667,2.994350282,1.988059595,2.239109489,0.494868553,GreyLeft,1.18,ZEBI,Unfamiliar,G,xfostered,23,3,13.3,3/23/22,15,R,1.33,x,0.23896,-0.0558,0.00078,NA,Good,N,N,,0.119142857,0.272428571,0.161071429,-0.080857143,0.072428571,-0.038928571,0.16,0.107758046,N,0.233511885
G2,NCM,4,A,5,G2_NCM_TRIAL4_A,G2,1.8,6.328502416,2.144761059,2.852463137,1.276197814,W320O266,1.38,ZEBI,Unfamiliar,G,xfostered,23,3,13.3,3/23/22,15,R,1.33,x,0.23896,-0.0558,0.00078,NA,Good,N,N,,0.415142857,0.272857143,0.449714286,0.215142857,0.072857143,0.249714286,0.36,0.002859971,Y,0.233511885
G2,NCM,4,B,1,G2_NCM_TRIAL4_B,G2,2,2.542635659,1.927248223,1.541280005,0.200222692,DB22P31,2.15,BEFI,FosterFather,G,xfostered,23,3,13.3,3/23/22,15,R,1.33,ok?,-0.23599,0.05958,0.00126,NA,Bad,N,N,"Inverted and fat, Only likes 2 and 4",0.263642857,0.253785714,0.279285714,0.063642857,0.053785714,0.079285714,NA,0.410009487,N,0.252468325
G2,NCM,4,B,2,G2_NCM_TRIAL4_B,G2,2.4,4.777777778,2.384473587,2.230144608,0.691563512,BF02,1.8,BEFI,Unfamiliar,G,xfostered,23,3,13.3,3/23/22,15,R,1.33,ok?,-0.23599,0.05958,0.00126,NA,Bad,N,N,"Inverted and fat, Only likes 2 and 4",0.341285714,0.237642857,0.287,0.141285714,0.037642857,0.087,0.1,0.02672591,Y,0.252468325
G2,NCM,4,B,3,G2_NCM_TRIAL4_B,G2,1.6,2.078431372,0.91025899,1.81805449,0.26189218,WN,1.7,WN,WN,G,xfostered,23,3,13.3,3/23/22,15,R,1.33,ok?,-0.23599,0.05958,0.00126,NA,Bad,N,N,"Inverted and fat, Only likes 2 and 4",0.168785714,0.275142857,0.195857143,-0.031214286,0.075142857,-0.004142857,NA,0.529853804,N,0.252468325
G2,NCM,4,B,4,G2_NCM_TRIAL4_B,G2,1.8,1.97740113,1.61245155,1.420477474,0.109703711,GreyLeft,1.18,ZEBI,Unfamiliar,G,xfostered,23,3,13.3,3/23/22,15,R,1.33,ok?,-0.23599,0.05958,0.00126,NA,Bad,N,N,"Inverted and fat, Only likes 2 and 4",0.152357143,0.2495,0.266928571,-0.047642857,0.0495,0.066928571,0.195,0.61534438,N,0.252468325
G2,NCM,4,B,5,G2_NCM_TRIAL4_B,G2,1.866666667,4.057971015,1.505545305,1.833204441,0.958057912,W320O266,1.38,ZEBI,Unfamiliar,G,xfostered,23,3,13.3,3/23/22,15,R,1.33,ok?,-0.23599,0.05958,0.00126,NA,Bad,N,N,"Inverted and fat, Only likes 2 and 4",0.385785714,0.330571429,0.358642857,0.185785714,0.130571429,0.158642857,0.105,0.009715588,Y,0.252468325
G2,NCM,5,A,1,G2_NCM_TRIAL5_A,G2,3.333333333,3.596899225,1.588650221,1.537264505,0.129529738,DB22P31,2.15,BEFI,FosterFather,G,xfostered,23,3,13.3,3/23/22,15,R,1.38,ok?,-0.281,0.1449,0.00042,NA,Bad,N,Y,"Inverted, trough before peak, Might not be auditory",0.306307692,0.168538462,0.223307692,0.106307692,-0.031461538,0.023307692,NA,0.561401367,N,0.515658363
G2,NCM,5,A,2,G2_NCM_TRIAL5_A,G2,3.466666667,4.259259259,1.922300209,1.104477553,0.335149244,BF02,1.8,BEFI,Unfamiliar,G,xfostered,23,3,13.3,3/23/22,15,R,1.38,ok?,-0.281,0.1449,0.00042,NA,Bad,N,Y,"Inverted, trough before peak, Might not be auditory",0.263153846,0.355307692,0.308076923,0.063153846,0.155307692,0.108076923,0.025,0.293090758,N,0.515658363
G2,NCM,5,A,3,G2_NCM_TRIAL5_A,G2,3.857142857,3.949579832,1.167320591,1.622121683,0.040860475,WN,1.7,WN,WN,G,xfostered,23,3,13.3,3/23/22,15,R,1.38,ok?,-0.281,0.1449,0.00042,NA,Bad,N,Y,"Inverted, trough before peak, Might not be auditory",0.158,0.172538462,0.178076923,-0.042,-0.027461538,-0.021923077,NA,0.615431472,N,0.515658363
G2,NCM,5,A,4,G2_NCM_TRIAL5_A,G2,3.133333333,2.485875706,1.726543478,1.484059383,-0.287721598,GreyLeft,1.18,ZEBI,Unfamiliar,G,xfostered,23,3,13.3,3/23/22,15,R,1.38,ok?,-0.281,0.1449,0.00042,NA,Bad,N,Y,"Inverted, trough before peak, Might not be auditory",0.164230769,0.377846154,0.222307692,-0.035769231,0.177846154,0.022307692,NA,0.348299042,N,0.515658363
G2,NCM,5,A,5,G2_NCM_TRIAL5_A,G2,3.266666667,5.458937198,1.94446712,2.289322125,0.779152283,W320O266,1.38,ZEBI,Unfamiliar,G,xfostered,23,3,13.3,3/23/22,15,R,1.38,ok?,-0.281,0.1449,0.00042,NA,Bad,N,Y,"Inverted, trough before peak, Might not be auditory",0.324076923,0.275230769,0.327692308,0.124076923,0.075230769,0.127692308,0.235,0.010253906,Y,0.515658363
G2,NCM,5,B,1,G2_NCM_TRIAL5_B,G2,3.466666667,3.84496124,1.884776101,1.653492967,0.162892401,DB22P31,2.15,BEFI,FosterFather,G,xfostered,23,3,13.3,3/23/22,15,R,1.38,ok?,0.2805,-0.1531,0.000539,NA,Bad,N,N,,0.289846154,0.196307692,0.221923077,0.089846154,-0.003692308,0.021923077,NA,0.711941655,N,0.545811052
G2,NCM,5,B,2,G2_NCM_TRIAL5_B,G2,3.066666667,5.111111111,2.250925735,2.005284025,0.777712554,BF02,1.8,BEFI,Unfamiliar,G,xfostered,23,3,13.3,3/23/22,15,R,1.38,ok?,0.2805,-0.1531,0.000539,NA,Bad,N,N,,0.249461538,0.229615385,0.276538462,0.049461538,0.029615385,0.076538462,NA,0.0114734,Y,0.545811052
G2,NCM,5,B,3,G2_NCM_TRIAL5_B,G2,2.571428571,3.277310924,2.277457615,1.722176599,0.244338253,WN,1.7,WN,WN,G,xfostered,23,3,13.3,3/23/22,15,R,1.38,ok?,0.2805,-0.1531,0.000539,NA,Bad,N,N,,0.197615385,0.258,0.213538462,-0.002384615,0.058,0.013538462,0.275,0.258251395,N,0.545811052
G2,NCM,5,B,4,G2_NCM_TRIAL5_B,G2,2.533333333,2.881355932,2.231804736,1.834450065,0.130725038,GreyLeft,1.18,ZEBI,Unfamiliar,G,xfostered,23,3,13.3,3/23/22,15,R,1.38,ok?,0.2805,-0.1531,0.000539,NA,Bad,N,N,,0.147,0.273846154,0.186153846,-0.053,0.073846154,-0.013846154,NA,0.378482364,N,0.545811052
G2,NCM,5,B,5,G2_NCM_TRIAL5_B,G2,3.2,5.942028986,1.971221521,2.714111202,0.738847318,W320O266,1.38,ZEBI,Unfamiliar,G,xfostered,23,3,13.3,3/23/22,15,R,1.38,ok?,0.2805,-0.1531,0.000539,NA,Bad,N,N,,0.302076923,0.249307692,0.304384615,0.102076923,0.049307692,0.104384615,0.365,0.015075684,Y,0.545811052
G2,NCM,6,A,1,G2_NCM_TRIAL6_A,G2,5,6.232558139,2.976095237,1.79106438,0.463398144,DB22P31,2.15,BEFI,FosterFather,G,xfostered,23,3,13.3,3/23/22,15,R,1.43,x,-0.24162,0.04681,0.00108,NA,Good,N,N,Inverted and fat,0.182714286,0.294285714,0.213857143,-0.017285714,0.094285714,0.013857143,NA,0.118238517,N,0.193733962
G2,NCM,6,A,2,G2_NCM_TRIAL6_A,G2,4.4,8.851851852,2.229670059,2.701056905,1.558114913,BF02,1.8,BEFI,Unfamiliar,G,xfostered,23,3,13.3,3/23/22,15,R,1.43,x,-0.24162,0.04681,0.00108,NA,Good,N,N,Inverted and fat,0.339642857,0.309214286,0.338714286,0.139642857,0.109214286,0.138714286,0.13,0.000427246,Y,0.193733962
G2,NCM,6,A,3,G2_NCM_TRIAL6_A,G2,6.066666667,5.843137254,3.555009879,2.62565263,-0.082259659,WN,1.7,WN,WN,G,xfostered,23,3,13.3,3/23/22,15,R,1.43,x,-0.24162,0.04681,0.00108,NA,Good,N,N,Inverted and fat,0.157,0.276285714,0.183857143,-0.043,0.076285714,-0.016142857,0.16,0.75470463,N,0.193733962
G2,NCM,6,A,4,G2_NCM_TRIAL6_A,G2,5.533333333,7.457627119,2.231804736,2.721683194,0.570705466,GreyLeft,1.18,ZEBI,Unfamiliar,G,xfostered,23,3,13.3,3/23/22,15,R,1.43,x,-0.24162,0.04681,0.00108,NA,Good,N,N,Inverted and fat,0.258,0.243428571,0.24,0.058,0.043428571,0.04,NA,0.083098776,N,0.193733962
G2,NCM,6,A,5,G2_NCM_TRIAL6_A,G2,5.333333333,9.855072464,2.526054707,2.566369301,1.365591636,W320O266,1.38,ZEBI,Unfamiliar,G,xfostered,23,3,13.3,3/23/22,15,R,1.43,x,-0.24162,0.04681,0.00108,NA,Good,N,N,Inverted and fat,0.409428571,0.267571429,0.355428571,0.209428571,0.067571429,0.155428571,0.315,0.000427246,Y,0.193733962
G2,NCM,6,B,1,G2_NCM_TRIAL6_B,G2,4,5.27131783,2.267786838,1.508856818,0.516391343,DB22P31,2.15,BEFI,FosterFather,G,xfostered,23,3,13.3,3/23/22,15,R,1.43,x,0.2672,-0.1142,3.00E-04,NA,Good,N,N,,0.172,0.381142857,0.176857143,-0.028,0.181142857,-0.023142857,NA,0.106994629,N,0.42739521
G2,NCM,6,B,2,G2_NCM_TRIAL6_B,G2,3.266666667,6.444444445,1.533747356,1.70330108,1.407992751,BF02,1.8,BEFI,Unfamiliar,G,xfostered,23,3,13.3,3/23/22,15,R,1.43,x,0.2672,-0.1142,3.00E-04,NA,Good,N,N,,0.3805,0.192928571,0.371785714,0.1805,-0.007071429,0.171785714,0.12,0.001957268,Y,0.42739521
G2,NCM,6,B,3,G2_NCM_TRIAL6_B,G2,3.6,3.647058824,1.764733893,2.247643903,0.020371858,WN,1.7,WN,WN,G,xfostered,23,3,13.3,3/23/22,15,R,1.43,x,0.2672,-0.1142,3.00E-04,NA,Good,N,N,,0.143428571,0.239857143,0.150928571,-0.056571429,0.039857143,-0.049071429,NA,0.977340078,N,0.42739521
G2,NCM,6,B,4,G2_NCM_TRIAL6_B,G2,4,4.745762712,1.732050808,2.167712649,0.23910407,GreyLeft,1.18,ZEBI,Unfamiliar,G,xfostered,23,3,13.3,3/23/22,15,R,1.43,x,0.2672,-0.1142,3.00E-04,NA,Good,N,N,,0.195785714,0.172571429,0.201642857,-0.004214286,-0.027428571,0.001642857,NA,0.389404297,N,0.42739521
G2,NCM,6,B,5,G2_NCM_TRIAL6_B,G2,3.466666667,6.811594203,2.386469798,2.320780762,1.164454548,W320O266,1.38,ZEBI,Unfamiliar,G,xfostered,23,3,13.3,3/23/22,15,R,1.43,x,0.2672,-0.1142,3.00E-04,NA,Good,N,N,,0.352785714,0.245428571,0.341428571,0.152785714,0.045428571,0.141428571,0.3,0.001525879,Y,0.42739521
G2,NCM,7,A,1,G2_NCM_TRIAL7_A,G2,4.533333333,5.147286822,2.47463321,1.567129977,0.219215601,DB22P31,2.15,BEFI,FosterFather,G,xfostered,23,3,13.3,3/20/22,15,R,1.48,x,0.3478,-0.196,0.00017999,NA,Good,N,N,,0.325071429,0.239357143,0.322714286,0.125071429,0.039357143,0.122714286,NA,0.267970259,N,0.563542266
G2,NCM,7,A,2,G2_NCM_TRIAL7_A,G2,4.466666667,6.666666667,1.959105724,2.182178902,0.76895834,BF02,1.8,BEFI,Unfamiliar,G,xfostered,23,3,13.3,3/20/22,15,R,1.48,x,0.3478,-0.196,0.00017999,NA,Good,N,N,,0.596642857,0.267214286,0.607428571,0.396642857,0.067214286,0.407428571,0.11,0.012435604,Y,0.563542266
G2,NCM,7,A,3,G2_NCM_TRIAL7_A,G2,3.933333333,4.31372549,2.218965868,2.452380553,0.096961694,WN,1.7,WN,WN,G,xfostered,23,3,13.3,3/20/22,15,R,1.48,x,0.3478,-0.196,0.00017999,NA,Good,N,N,,0.160785714,0.2875,0.185285714,-0.039214286,0.0875,-0.014714286,0.345,0.932093283,N,0.563542266
G2,NCM,7,A,4,G2_NCM_TRIAL7_A,G2,4.333333333,4.350282486,1.838736626,1.944849094,0.006515753,GreyLeft,1.18,ZEBI,Unfamiliar,G,xfostered,23,3,13.3,3/20/22,15,R,1.48,x,0.3478,-0.196,0.00017999,NA,Good,N,N,,0.199571429,0.285428571,0.216357143,-0.000428571,0.085428571,0.016357143,NA,0.932093283,N,0.563542266
G2,NCM,7,A,5,G2_NCM_TRIAL7_A,G2,5.4,8.550724638,2.873524466,2.311063564,1.047468178,W320O266,1.38,ZEBI,Unfamiliar,G,xfostered,23,3,13.3,3/20/22,15,R,1.48,x,0.3478,-0.196,0.00017999,NA,Good,N,N,,0.4515,0.347714286,0.408142857,0.2515,0.147714286,0.208142857,0.195,0.004923786,Y,0.563542266
G2,NCM,7,B,1,G2_NCM_TRIAL7_B,G2,2,1.395348837,1.963961012,1.083688135,-0.293957694,DB22P31,2.15,BEFI,FosterFather,G,xfostered,23,3,13.3,3/20/22,15,R,1.48,x,0.345,-0.1327,0.0005999,NA,Good,N,N,,0.335642857,0.245428571,0.298214286,0.135642857,0.045428571,0.098214286,NA,0.670066106,N,0.384637681
G2,NCM,7,B,2,G2_NCM_TRIAL7_B,G2,1,2.296296296,1,1.166603677,0.843406725,BF02,1.8,BEFI,Unfamiliar,G,xfostered,23,3,13.3,3/20/22,15,R,1.48,x,0.345,-0.1327,0.0005999,NA,Good,N,N,,0.209142857,0.1765,0.205785714,0.009142857,-0.0235,0.005785714,0.055,0.006945379,Y,0.384637681
G2,NCM,7,B,3,G2_NCM_TRIAL7_B,G2,1.466666667,1.372549019,1.245945806,0.907666765,-0.071316937,WN,1.7,WN,WN,G,xfostered,23,3,13.3,3/20/22,15,R,1.48,x,0.345,-0.1327,0.0005999,NA,Good,N,N,,0.135857143,0.214071429,0.186714286,-0.064142857,0.014071429,-0.013285714,NA,0.932024863,N,0.384637681
G2,NCM,7,B,4,G2_NCM_TRIAL7_B,G2,0.866666667,1.299435028,0.915475416,1.148952297,0.350793668,GreyLeft,1.18,ZEBI,Unfamiliar,G,xfostered,23,3,13.3,3/20/22,15,R,1.48,x,0.345,-0.1327,0.0005999,NA,Good,N,N,,0.152642857,0.225142857,0.223928571,-0.047357143,0.025142857,0.023928571,NA,0.223480413,N,0.384637681
G2,NCM,7,B,5,G2_NCM_TRIAL7_B,G2,1.2,3.043478261,0.941123948,1.940545152,1.020268298,W320O266,1.38,ZEBI,Unfamiliar,G,xfostered,23,3,13.3,3/20/22,15,R,1.48,x,0.345,-0.1327,0.0005999,NA,Good,N,N,,0.182,0.201,0.212214286,-0.018,0.001,0.012214286,0.325,0.003165197,Y,0.384637681
G2,NCM,8,A,1,G2_NCM_TRIAL8_A,G2,4.6,7.100775194,1.681835732,3.319112574,0.631684038,DB22P31,2.15,BEFI,FosterFather,G,xfostered,23,3,13.3,3/20/22,15,R,1.53,x,0.2447,-0.1253,0.00054,NA,Good,N,N,,0.182642857,0.210357143,0.235428571,-0.017357143,0.010357143,0.035428571,NA,0.02557373,Y,0.512055578
G2,NCM,8,A,2,G2_NCM_TRIAL8_A,G2,6.266666667,10.33333333,2.865226659,3.659926465,0.9997747,BF02,1.8,BEFI,Unfamiliar,G,xfostered,23,3,13.3,3/20/22,15,R,1.53,x,0.2447,-0.1253,0.00054,NA,Good,N,N,,0.340428571,0.223571429,0.316071429,0.140428571,0.023571429,0.116071429,NA,0.006968146,Y,0.512055578
G2,NCM,8,A,3,G2_NCM_TRIAL8_A,G2,7.666666667,5.56862745,2.870208222,2.712693898,-0.443013265,WN,1.7,WN,WN,G,xfostered,23,3,13.3,3/20/22,15,R,1.53,x,0.2447,-0.1253,0.00054,NA,Good,N,N,,0.155714286,0.279285714,0.171357143,-0.044285714,0.079285714,-0.028642857,NA,0.120544434,N,0.512055578
G2,NCM,8,A,4,G2_NCM_TRIAL8_A,G2,6.333333333,7.175141243,3.373566715,3.417962365,0.19118653,GreyLeft,1.18,ZEBI,Unfamiliar,G,xfostered,23,3,13.3,3/20/22,15,R,1.53,x,0.2447,-0.1253,0.00054,NA,Good,N,N,,0.149928571,0.277928571,0.147142857,-0.050071429,0.077928571,-0.052857143,NA,0.589197445,N,0.512055578
