"Unit2","Stimulus","ID.x","Region","Trial","Letter","StimSet","base_fr","stim_fr","basesd","stimsd","Z_score","stimID","Duration.s","FamUnfamSpecies","Species","FamUnfam","Clutch","Treatment","Age","DaysPostFledge","Mass","Date","No_reps","Hemisphere","Depth","ISI.check","Peak_V","Trough_V","Peak.to.Peak_s","Type","Quality","Exclude4PC","TroughBeforePeak","Notes","Accuracy.rcorr","Accuracy.count","Accuracy.cross_corr","normal_rcorr","normal_count","normal_cross_corr","Latency","p.value","sigYN","Peak2PeakRatio","Type0","TypeBN","TypeFL","RS_befi","pop_var_befi","RS_zebi","pop_var_zebi","dprime"
"F2_FL_TRIAL1_A",1,"F2","FL",1,"A","F2",2.533333333,5.15503876,2.695675549,2.445680711,0.834600018,"BF01",1.72,"Unfamiliar_BEFI","BEFI","Unfamiliar","F","Isolate",20,1,12,"5/10/22",15,"L",0.87,"x",0.749,-0.189,0.00096,NA,"Good","N","N","",0.3651,0.1547,0.2956,0.1651,-0.0453,0.0956,0.065,0.009745033,"Y",0.252336449,"Field L","Field L","Broad",2.621705427,10.0340700678718,3.685875707,8.34426378070695,0.496464332957817
"F2_FL_TRIAL1_B",1,"F2","FL",1,"B","F2",2,4.612403101,2.035400978,1.680260818,0.938549937,"BF01",1.72,"Unfamiliar_BEFI","BEFI","Unfamiliar","F","Isolate",20,1,12,"5/10/22",15,"L",0.87,"x",-0.793,0.581,0.00042,NA,"Good","N","N","Inverted",0.3262,0.1798,0.2878,0.1262,-0.0202,0.0878,0.08,0.006945379,"Y",0.732660782,"Field L","Field L","Broad",2.612403101,7.66451535335901,2.185310734,2.05000351158,-0.274057162868592
"F2_FL_TRIAL2_A",1,"F2","FL",2,"A","F2",4.8,9.108527132,1.897366596,2.652177732,1.239404518,"BF01",1.72,"Unfamiliar_BEFI","BEFI","Unfamiliar","F","Isolate",20,1,12,"5/10/22",15,"L",0.95,"x",-0.752,0.481,0.00047999,NA,"Good","N","N","Inverted",0.319857143,0.251,0.266785714,0.119857143,0.051,0.066785714,0.305,0.001323075,"Y",0.63962766,"Field L","Field L","Broad",4.308527132,11.940614150347,3.844067796,6.1200880944121,-0.218579977164779
"F2_FL_TRIAL2_B",1,"F2","FL",2,"B","F2",8.066666667,9.68992248,3.899938949,2.587668093,0.40249856,"BF01",1.72,"Unfamiliar_BEFI","BEFI","Unfamiliar","F","Isolate",20,1,12,"5/10/22",15,"L",0.95,"x",-0.743,0.411,0.00017999,NA,"Bad","N","N","Inverted, may not be auditory",0.386285714,0.167357143,0.339,0.186285714,-0.032642857,0.139,NA,0.094604492,"N",0.553162853,"Field L","Field L","Narrow",1.623255813,16.5433711875339,-1.916384181,20.9720374053569,-1.15580414797295
"F2_FL_TRIAL2_C",1,"F2","FL",2,"C","F2",5.733333333,11.47286822,2.433887739,2.519592802,1.631684454,"BF01",1.72,"Unfamiliar_BEFI","BEFI","Unfamiliar","F","Isolate",20,1,12,"5/10/22",15,"L",0.95,"x",-1.248,0.738,0.00018,NA,"Good","N","N","Inverted",0.424928571,0.239071429,0.371642857,0.224928571,0.039071429,0.171642857,0.055,0.000889762,"Y",0.591346154,"Field L","Field L","Narrow",5.739534887,12.3118947191819,8.590960457,27.5079140726248,0.903737805680115
"F2_FL_TRIAL3_A",1,"F2","FL",3,"A","F2",3,6.511627907,1.812653934,1.285096042,1.869499529,"BF01",1.72,"Unfamiliar_BEFI","BEFI","Unfamiliar","F","Isolate",20,1,12,"5/10/22",15,"L",1,"x",-0.723,0.443,0.00024,NA,"Good","N","N","Inverted",0.3449,0.3058,0.2608,0.1449,0.1058,0.0608,0.085,6.1e-05,"Y",0.612724758,"Field L","Field L","Narrow",3.511627907,3.60028844438507,2.003389831,8.92250119826572,-0.852411604561937
"F2_FL_TRIAL3_B",1,"F2","FL",3,"B","F2",4.133333333,6.860465117,1.726543478,2.458808454,1.044761809,"BF01",1.72,"Unfamiliar_BEFI","BEFI","Unfamiliar","F","Isolate",20,1,12,"5/10/22",15,"L",1,"x",0.677,-0.292,0.00023999,NA,"Good","N","Y","Trough before peak",0.4297,0.2035,0.406,0.2297,0.0035,0.206,0.05,0.00201416,"Y",0.431314623,"Field L","Field L","Narrow",2.727131784,6.92103599671029,3.628248588,17.2608816088732,0.366493026625796
"F2_FL_TRIAL4_A",1,"F2","FL",4,"A","F2",4.066666667,5.736434109,2.987274598,2.672130564,0.394786503,"BF01",1.72,"Unfamiliar_BEFI","BEFI","Unfamiliar","F","Isolate",20,1,12,"5/10/22",15,"L",1.05,"x",-0.757,0.246,0.00024,NA,"Good","N","N","Inverted",0.28925,0.247666667,0.333916667,0.08925,0.047666667,0.133916667,0.21,0.20118884,"N",0.324966975,"Field L","Field L","Narrow",1.669767442,17.6959942318918,4.694915255,16.3778881267211,1.03649159708861
"F2_FL_TRIAL4_B",1,"F2","FL",4,"B","F2",5.266666667,6.201550388,3.081434422,2.71515511,0.263803345,"BF01",1.72,"Unfamiliar_BEFI","BEFI","Unfamiliar","F","Isolate",20,1,12,"5/10/22",15,"L",1.05,"x",0.736,-0.244,0.00024,NA,"Duplicate","N","Y","Trough before peak",0.192083333,0.220333333,0.187333333,-0.007916667,0.020333333,-0.012666667,0.06,0.348590881,"N",0.331521739,"Field L","Field L","Narrow",0.934883721,12.771242117202,2.262711865,7.00565313550433,0.5971628863471
"F2_FL_TRIAL5_A",1,"F2","FL",5,"A","F2",4.714285714,7.516611296,2.757606862,3.316144067,0.793632229,"BF01",1.72,"Unfamiliar_BEFI","BEFI","Unfamiliar","F","Isolate",20,1,12,"5/10/22",15,"R",1.05,"x",-0.629,0.387,0.00047999,NA,"Good","N","N","Inverted",0.348538462,0.197384615,0.297692308,0.148538462,-0.002615385,0.097692308,0.065,0.020263672,"Y",0.615262321,"Field L","Field L","Broad",2.802325582,12.8112300142105,3.909604519,11.319799545908,0.450815779176291
"F2_FL_TRIAL6_B",1,"F2","FL",6,"B","F2",1.285714286,5.024916944,1.38278267,2.22976988,1.483399943,"BF01",1.72,"Unfamiliar_BEFI","BEFI","Unfamiliar","F","Isolate",20,1,12,"5/10/22",15,"R",1.1,"ok",-0.802,0.78,3e-04,NA,"Good","N","N","Inverted",0.472,0.246333333,0.37925,0.272,0.046333333,0.17925,0.125,0.001691801,"Y",0.972568579,"Field L","Field L","Narrow",3.739202658,6.35665445156262,4.4589309,5.76710766115268,0.413408914446685
"F2_FL_TRIAL6_C",1,"F2","FL",6,"C","F2",3.357142857,6.893687708,2.060886398,2.772911632,1.685819281,"BF01",1.72,"Unfamiliar_BEFI","BEFI","Unfamiliar","F","Isolate",20,1,12,"5/10/22",15,"R",1.1,"x",-0.685,0.342,0.00018,NA,"Good","N","N","",0.601083333,0.25525,0.575833333,0.401083333,0.05525,0.375833333,0.065,0.001687337,"Y",0.499270073,"Field L","Field L","Narrow",3.536544851,4.87819394867404,2.923076924,4.54845492378973,-0.399616298212061
"F2_FL_TRIAL6_D",1,"F2","FL",6,"D","F2",1.142857143,2.657807309,1.231455852,1.83448834,0.960318781,"BF01",1.72,"Unfamiliar_BEFI","BEFI","Unfamiliar","F","Isolate",20,1,12,"5/10/22",15,"R",1.1,"x",0.717,0.183,0.00096,NA,"Good","N","N","Fat",0.419083333,0.143166667,0.300166667,0.219083333,-0.056833333,0.100166667,0.09,0.008341822,"Y",0.255230126,"Field L","Field L","Broad",1.514950166,2.63469498058975,-0.156453716,14.2605420126904,-0.813259711588928
"F2_NCM_TRIAL1_A",1,"F2","NCM",1,"A","F2",2.333333333,3.488372093,1.718249386,1.053868567,0.537214738,"BF01",1.72,"Unfamiliar_BEFI","BEFI","Unfamiliar","F","Isolate",20,1,12,"5/10/22",15,"L",1.15,"ok?",-0.3419,0.1055,0.001076,NA,"Bad","N","N","Inverted and fat",0.2694,0.26,0.2643,0.0694,0.06,0.0643,0.185,0.064315956,"N",0.308569757,"Broad","Broad","NCM",1.15503876,4.56734571306234,4.774011299,8.29683679978785,2.01801405555437
"F2_NCM_TRIAL1_B",1,"F2","NCM",1,"B","F2",1.866666667,5.07751938,1.407463101,2.34075889,1.291960669,"BF01",1.72,"Unfamiliar_BEFI","BEFI","Unfamiliar","F","Isolate",20,1,12,"5/10/22",15,"L",1.15,"x",0.3271,-0.2103,0.00048,NA,"Good","N","N","",0.1603,0.169,0.1308,-0.0397,-0.031,-0.0692,0.065,0.000305176,"Y",0.642922654,"Broad","Broad","NCM",3.210852713,6.22891412779612,6.190960452,7.16791982180532,1.62839917520373
"F2_NCM_TRIAL3_A",1,"F2","NCM",3,"A","F2",2,6.279069768,1.558387445,2.693131127,1.430092812,"BF01",1.72,"Unfamiliar_BEFI","BEFI","Unfamiliar","F","Isolate",20,1,12,"5/10/22",15,"L",1.25,"x",0.3575,-0.1967,0.0005999,NA,"Good","N","N","",0.257777778,0.179555556,0.285111111,0.057777778,-0.020444444,0.085111111,0.07,0.001329052,"Y",0.55020979,"Broad","Broad","NCM",4.279069768,8.95857220444117,6.161581922,10.2427220826909,0.859216349865248
"F2_NCM_TRIAL4_A",1,"F2","NCM",4,"A","F2",1.785714286,5.315614618,1.528124614,2.517331268,1.065951223,"BF01",1.72,"Unfamiliar_BEFI","BEFI","Unfamiliar","F","Isolate",20,1,12,"5/10/22",15,"L",1.3,"x",-0.3939,0.0971,0.00108,NA,"Good","Y","N","Inverted and fat",0.289083333,0.215166667,0.2685,0.089083333,0.015166667,0.0685,0.065,0.00994753,"Y",0.246509266,"Broad","Broad","NCM",3.529900332,10.7579524501982,5.742130751,8.36320345352191,1.01182005724687
"F2_NCM_TRIAL4_B",1,"F2","NCM",4,"B","F2",1.285714286,5.440199336,2.163635524,2.387450101,1.387723229,"BF01",1.72,"Unfamiliar_BEFI","BEFI","Unfamiliar","F","Isolate",20,1,12,"5/10/22",15,"L",1.3,"x",0.3851,-0.1751,0.000539999,NA,"Good","Y","N","",0.27975,0.185416667,0.286583333,0.07975,-0.014583333,0.086583333,0.085,0.002578163,"Y",0.454687094,"Broad","Broad","NCM",4.15448505,9.0108635661577,5,7.51089588550364,0.41602855394958
"F2_NCM_TRIAL5_A",1,"F2","NCM",5,"A","F2",2.214285714,4.775747508,2.326389458,2.067255559,0.827226462,"BF01",1.72,"Unfamiliar_BEFI","BEFI","Unfamiliar","F","Isolate",20,1,12,"5/10/22",15,"R",1.1,"x",0.3868,-0.2065,0.00048,NA,"Good","N","N","",0.23375,0.205666667,0.18875,0.03375,0.005666667,-0.01125,0.24,0.023789604,"Y",0.533867632,"Broad","Broad","NCM",2.561461794,9.54553481740289,3.922033898,8.02270612225826,0.649213315189415
"F2_NCM_TRIAL5_B",1,"F2","NCM",5,"B","F2",3.642857143,5.398671096,2.951066114,2.204218935,0.520092232,"BF01",1.72,"Unfamiliar_BEFI","BEFI","Unfamiliar","F","Isolate",20,1,12,"5/10/22",15,"R",1.1,"ok",-0.3812,0.0945,0.0012,NA,"Good","N","N","Inverted and fat",0.5495,0.367916667,0.34225,0.3495,0.167916667,0.14225,0.085,0.090576172,"N",0.247901364,"Broad","Broad","NCM",1.755813953,11.4829444484011,1.570621469,0.931903348241616,-0.105119346621671
"F2_NCM_TRIAL6_A",1,"F2","NCM",6,"A","F2",6.357142857,9.177740864,8.78466446,3.321739992,0.3030306,"BF01",1.72,"Unfamiliar_BEFI","BEFI","Unfamiliar","F","Isolate",20,1,12,"5/10/22",15,"R",1.15,"x",-0.3378,0.0621,0.00084,NA,"Good","N","N","Inverted and fat",0.67575,0.350083333,0.58875,0.47575,0.150083333,0.38875,0.215,0.032767031,"Y",0.18383659,"Broad","Broad","NCM",2.820598007,86.3000408314724,0.328552804,12.3297256914197,-0.501859221783168
"F2_NCM_TRIAL6_B",1,"F2","NCM",6,"B","F2",2.785714286,5.23255814,2.154729018,1.766405873,0.854868929,"BF01",1.72,"Unfamiliar_BEFI","BEFI","Unfamiliar","F","Isolate",20,1,12,"5/10/22",15,"R",1.15,"x",0.3824,-0.3144,0.00048,NA,"Good","N","N","",0.352833333,0.222583333,0.262166667,0.152833333,0.022583333,0.062166667,0.295,0.006918967,"Y",0.822175732,"Broad","Broad","NCM",2.446843854,8.12216476580152,1.041720991,7.56372463216561,-0.70956097492019
"F3_FL_TRIAL1_A",1,"F3","FL",1,"A","F3",4.714285714,8.423645321,2.672612419,2.760987995,0.964613825,"BlueLeft",1.45,"Unfamiliar_BEFI","BEFI","Unfamiliar","F","Isolate",23,3,11.7,"5/13/22",15,"L",0.76,"x",-1.163,0.798,0.00018,NA,"Good","N","N","Inverted",0.279090909,0.311909091,0.286545455,0.079090909,0.111909091,0.086545455,0.06,0.008544922,"Y",0.686156492,"Field L","Field L","Narrow",3.709359607,14.7105001370914,9.443349753,16.4978524138585,2.05282305336572
"F3_FL_TRIAL1_B",1,"F3","FL",1,"B","F3",3.785714286,7.635467981,2.607048771,2.456451933,1.476443934,"BlueLeft",1.45,"Unfamiliar_BEFI","BEFI","Unfamiliar","F","Isolate",23,3,11.7,"5/13/22",15,"L",0.76,"x",-1.055,0.517,0.00048,NA,"Good","N","N","Inverted",0.273636364,0.317090909,0.297818182,0.073636364,0.117090909,0.097818182,0.12,0.000610352,"Y",0.490047393,"Field L","Field L","Broad",3.849753695,7.16419350335697,5.221674877,10.8029071388313,0.647321686469283
"F3_FL_TRIAL1_C",1,"F3","FL",1,"C","F3",1.5,4.433497538,1.506396618,4.24886046,0.775522107,"BlueLeft",1.45,"Unfamiliar_BEFI","BEFI","Unfamiliar","F","Isolate",23,3,11.7,"5/13/22",15,"L",0.76,"ok",0.942,-0.29,0.0009599,NA,"Bad","N","N","",0.287636364,0.287454545,0.237909091,0.087636364,0.087454545,0.037909091,0.155,0.023789604,"Y",0.307855626,"Field L","Field L","Broad",2.933497538,14.6340180633143,3.110837438,4.2298587687422,0.0816621817781
"F3_FL_TRIAL2_A",1,"F3","FL",2,"A","F3",3.25,4.252873563,2.261335084,2.25560153,0.478194577,"BlueLeft",1.45,"Unfamiliar_BEFI","BEFI","Unfamiliar","F","Isolate",23,3,11.7,"5/13/22",15,"L",0.84,"x",-0.978,0.357,0.00018,NA,"Good","N","N","Inverted",0.291636364,0.341727273,0.306363636,0.091636364,0.141727273,0.106363636,0.05,0.233398438,"N",0.365030675,"Field L","Field L","Narrow",1.002873563,4.81103018883489,4.384615384,16.6945662051167,1.45846059087163
"F3_FL_TRIAL2_B",1,"F3","FL",2,"B","F3",1.916666667,2.528735632,1.928651594,1.592690398,0.305222611,"BlueLeft",1.45,"Unfamiliar_BEFI","BEFI","Unfamiliar","F","Isolate",23,3,11.7,"5/13/22",15,"L",0.84,"x",0.949,-0.357,0.00018,NA,"Duplicate","N","Y","Trough before peak; flipped and inverted version of A, ISIs don't overlap but stim histograms shows they are responding in the same ways",0.172909091,0.376454545,0.189636364,-0.027090909,0.176454545,-0.010363636,0.1,0.16948199,"N",0.376185458,"Field L","Field L","Narrow",0.612068965,4.16411514094104,2.684350132,4.64060114415128,1.39675743778291
"F3_FL_TRIAL3_A",1,"F3","FL",3,"A","F3",1.428571429,5.615763547,1.222499691,2.756725382,1.809877528,"BlueLeft",1.45,"Unfamiliar_BEFI","BEFI","Unfamiliar","F","Isolate",23,3,11.7,"5/13/22",15,"R",0.91,"x",1.136,-0.23,0.00017999,NA,"Duplicate","N","Y","Trough before peak",0.338555556,0.222,0.324333333,0.138555556,0.022,0.124333333,0.275,0.00109394,"Y",0.202464789,"Field L","Field L","Narrow",4.187192118,5.57324856401087,3.974712644,4.15592020190731,-0.136241403783112
"F3_FL_TRIAL3_B",1,"F3","FL",3,"B","F3",1.571428571,11.92118227,1.157868447,7.087172369,1.573807633,"BlueLeft",1.45,"Unfamiliar_BEFI","BEFI","Unfamiliar","F","Isolate",23,3,11.7,"5/13/22",15,"R",0.91,"x",1.196,0.519,0.00018,NA,"Good","N","N","Inverted",0.490777778,0.313222222,0.452666667,0.290777778,0.113222222,0.252666667,0.04,0.00109394,"Y",0.433946488,"Field L","Field L","Narrow",10.349753699,43.578368818158,10.10574713,15.5902444233011,-0.0634433078804699
"F3_FL_TRIAL4_A",1,"F3","FL",4,"A","F3",6.333333333,8.275862069,2.919556392,2.403213973,0.60843056,"BlueLeft",1.45,"Unfamiliar_BEFI","BEFI","Unfamiliar","F","Isolate",23,3,11.7,"5/13/22",15,"R",0.96,"x",-1.284,0.64,0.00042,NA,"Good","N","N","Inverted",0.394916667,0.244833333,0.41475,0.194916667,0.044833333,0.21475,0.085,0.043729844,"Y",0.498442368,"Field L","Field L","Broad",1.942528736,10.4034350626799,3.997536949,22.0957133198694,0.720954019043628
"F3_FL_TRIAL4_B",1,"F3","FL",4,"B","F3",3.933333333,22.25287356,1.667618776,5.883569188,3.29889078,"BlueLeft",1.45,"Unfamiliar_BEFI","BEFI","Unfamiliar","F","Isolate",23,3,11.7,"5/13/22",15,"R",0.96,"x",-1.22,0.734,0.00018,NA,"Good","N","N","Inverted",0.627333333,0.26875,0.576,0.427333333,0.06875,0.376,0.01,6.1e-05,"Y",0.601639344,"Field L","Field L","Narrow",18.319540227,31.1095468359344,18.221674877,14.0498920212427,-0.0291262572428686
"F3_FL_TRIAL4_C",1,"F3","FL",4,"C","F3",3.2,13.88505747,3.189267717,3.524928012,2.775189843,"BlueLeft",1.45,"Unfamiliar_BEFI","BEFI","Unfamiliar","F","Isolate",23,3,11.7,"5/13/22",15,"R",0.96,"x",1.122,-0.381,0.00018,NA,"Duplicate","N","Y","Trough before peak; possible duplicate of B?",0.512166667,0.292083333,0.47375,0.312166667,0.092083333,0.27375,0.01,0.000721126,"Y",0.339572193,"Field L","Field L","Narrow",10.68505747,15.2418337901248,10.960591137,21.0361571371092,0.0914919857972877
"F3_FL_TRIAL5_A",1,"F3","FL",5,"A","F3",5.285714286,11.33004926,2.998167939,2.474999453,1.924247801,"BlueLeft",1.45,"Unfamiliar_BEFI","BEFI","Unfamiliar","F","Isolate",23,3,11.7,"5/13/22",15,"R",1.01,"x",-1.287,0.453,0.00036,NA,"Good","N","N","Inverted",0.505692308,0.336153846,0.478230769,0.305692308,0.136153846,0.278230769,0.05,0.00012207,"Y",0.351981352,"Field L","Field L","Narrow",6.044334974,10.1645029003577,6.62561576,6.19888858905125,0.287395062755676
"F3_FL_TRIAL5_B",1,"F3","FL",5,"B","F3",1.642857143,4.827586207,1.823232246,1.834654267,1.38895668,"BlueLeft",1.45,"Unfamiliar_BEFI","BEFI","Unfamiliar","F","Isolate",23,3,11.7,"5/13/22",15,"R",1.01,"x",1.207,-0.223,0.00102,NA,"Good","N","N","",0.361230769,0.225230769,0.349076923,0.161230769,0.025230769,0.149076923,0.01,0.003025478,"Y",0.184755592,"Field L","Field L","Broad",3.184729064,5.32556601737521,3.027093596,4.84103593940745,-0.0988771695714855
"F3_FL_TRIAL6_A",1,"F3","FL",6,"A","F3",4.866666667,22.71264368,2.065591118,4.302686136,3.981335873,"BlueLeft",1.45,"Unfamiliar_BEFI","BEFI","Unfamiliar","F","Isolate",23,3,11.7,"5/13/22",15,"R",1.06,"x",-0.988,0.593,0.00024,NA,"Good","N","N","",0.640384615,0.223230769,0.600538462,0.440384615,0.023230769,0.400538462,0.025,0.000724715,"Y",0.600202429,"Field L","Field L","Narrow",17.845977013,20.1699352699729,14.773399019,8.2095658785656,-1.15353435358848
"F3_FL_TRIAL6_B",1,"F3","FL",6,"B","F3",3.4,8.183908047,2.097617696,2.817917709,1.713593758,"BlueLeft",1.45,"Unfamiliar_BEFI","BEFI","Unfamiliar","F","Isolate",23,3,11.7,"5/13/22",15,"R",1.06,"x",0.929,-0.279,0.000353,NA,"Bad","N","N","",0.348230769,0.184538462,0.345076923,0.148230769,-0.015461538,0.145076923,0.05,0.000722919,"Y",0.300322928,"Field L","Field L","Narrow",4.783908047,8.04208746353392,5.72906404,13.7276808538975,0.40514136271133
"F3_FL_TRIAL7_A",1,"F3","FL",7,"A","F3",4.866666667,15.35632184,2.774029217,2.849091197,3.257269301,"BlueLeft",1.45,"Unfamiliar_BEFI","BEFI","Unfamiliar","F","Isolate",23,3,11.7,"5/13/22",15,"R",1.11,"x",-1.112,0.545,0.00023999,NA,"Good","N","N","Inverted",0.462083333,0.3485,0.434666667,0.262083333,0.1485,0.234666667,0.045,0.000724715,"Y",0.490107914,"Field L","Field L","Narrow",10.489655173,10.663369007583,12.183908047,22.5285242402306,0.588155569855417
"F3_FL_TRIAL7_B",1,"F3","FL",7,"B","F3",3.533333333,12.59770115,4.085980677,3.616269097,1.594097316,"BlueLeft",1.45,"Unfamiliar_BEFI","BEFI","Unfamiliar","F","Isolate",23,3,11.7,"5/13/22",15,"R",1.11,"x",1.082,-0.318,0.00036,NA,"Good","N","Y","Trough before peak",0.402583333,0.20625,0.369,0.202583333,0.00625,0.169,0.025,0.001323075,"Y",0.293900185,"Field L","Field L","Narrow",9.064367817,32.0299431930745,9.744827583,17.9325881958681,0.19253523974546
"F3_FL_TRIAL8_A",1,"F3","FL",8,"A","F3",2.2,9.563218391,1.971221521,3.15896342,1.948490469,"BlueLeft",1.45,"Unfamiliar_BEFI","BEFI","Unfamiliar","F","Isolate",23,3,11.7,"5/13/22",15,"R",1.16,"x",-1.036,0.503,0.00018,NA,"Good","N","N","",0.420357143,0.383142857,0.431,0.220357143,0.183142857,0.231,0.105,0.000717549,"Y",0.485521236,"Field L","Field L","Narrow",7.363218391,14.1910212727563,7.388505747,3.64256308876888,0.0119760637204684
"F3_FL_TRIAL9_A",1,"F3","FL",9,"A","F3",3.923076923,8.700265252,2.139374459,2.679001322,1.271661817,"BlueLeft",1.45,"Unfamiliar_BEFI","BEFI","Unfamiliar","F","Isolate",23,3,11.7,"5/13/22",15,"R",1.26,"x",-1.218,0.615,0.000362,NA,"Good","N","N","inverted",0.512083333,0.346083333,0.512166667,0.312083333,0.146083333,0.312166667,0.055,0.004154489,"Y",0.504926108,"Field L","Field L","Narrow",4.777188329,13.8614498115872,6.63678161,8.05372440697196,0.794466337319699
"F3_FL_TRIAL9_B",1,"F3","FL",9,"B","F3",1.538461538,3.395225464,1.941450687,1.746102357,0.757903392,"BlueLeft",1.45,"Unfamiliar_BEFI","BEFI","Unfamiliar","F","Isolate",23,3,11.7,"5/13/22",15,"R",1.26,"x",1.16,-0.433,0.00042,NA,"Good","N","Y","Trough before peak",0.344833333,0.239833333,0.285166667,0.144833333,0.039833333,0.085166667,0.01,0.030074681,"Y",0.373275862,"Field L","Field L","Broad",1.856763926,6.02430186567805,2.820689655,1.43958779232834,0.705652627585348
"F3_NCM_TRIAL3_A",1,"F3","NCM",3,"A","F3",3.285714286,5.517241379,1.683794772,2.34264214,0.93364332,"BlueLeft",1.45,"Unfamiliar_BEFI","BEFI","Unfamiliar","F","Isolate",23,3,11.7,"5/13/22",15,"R",0.95,"x",0.668,-0.284,0.00054,NA,"Good","N","N","",0.363888889,0.405444444,0.415555556,0.163888889,0.205444444,0.215555556,0.09,0.006713867,"Y",0.425149701,"Broad","Broad","NCM",2.231527093,5.85670605970315,7.61609195,28.685987584912,1.83232500216522
"F3_NCM_TRIAL4_A",1,"F3","NCM",4,"A","F3",3.166666667,9.942528736,1.99240984,3.595097892,1.970085754,"BlueLeft",1.45,"Unfamiliar_BEFI","BEFI","Unfamiliar","F","Isolate",23,3,11.7,"5/13/22",15,"R",1.02,"x",0.5165,-0.1987,0.00024,NA,"Good","N","N","",0.558777778,0.458777778,0.580777778,0.358777778,0.258777778,0.380777778,0.04,0.003251806,"Y",0.384704743,"NS2","Narrow","NCM",6.775862069,12.1340665866586,6.575596821,8.35002005298101,-0.0884967428003108
"F3_NCM_TRIAL5_A",1,"F3","NCM",5,"A","F3",1.076923077,2.705570292,0.862316499,1.528213681,1.032422332,"BlueLeft",1.45,"Unfamiliar_BEFI","BEFI","Unfamiliar","F","Isolate",23,3,11.7,"5/13/22",15,"R",1.07,"ok",0.712,-0.35,0.00047999,NA,"Good","N","N","",0.173727273,0.289727273,0.221181818,-0.026272727,0.089727273,0.021181818,0.08,0.005114972,"Y",0.491573034,"Broad","Broad","NCM",1.628647215,2.51571459739781,1.671087533,1.82230227453951,0.0407533211240475
"F3_NCM_TRIAL6_A",1,"F3","NCM",6,"A","F3",4.533333333,6.942528736,1.959105724,2.689613069,0.855883173,"BlueLeft",1.45,"Unfamiliar_BEFI","BEFI","Unfamiliar","F","Isolate",23,3,11.7,"5/13/22",15,"R",1.12,"x",0.524,-0.35,0.00036,NA,"Good","N","N","",0.211181818,0.259363636,0.221818182,0.011181818,0.059363636,0.021818182,0.12,0.006713867,"Y",0.667938931,"NS2","Narrow","NCM",2.409195403,8.08416435574358,1.273399015,8.66306510698531,-0.555084363316803
"F3_NCM_TRIAL6_B",1,"F3","NCM",6,"B","F3",3.6,6.482758621,2.873524466,3.591129627,1.026871029,"BlueLeft",1.45,"Unfamiliar_BEFI","BEFI","Unfamiliar","F","Isolate",23,3,11.7,"5/13/22",15,"R",1.12,"ok",-0.4996,0.1238,0.00125,NA,"Bad","N","N","Inverted, fat",0.196818182,0.153363636,0.210636364,-0.003181818,-0.046636364,0.010636364,0.27,0.005371094,"Y",0.247798239,"Broad","Broad","NCM",2.882758621,8.6718668269933,3.408866995,15.9113057824227,0.212219968070742
"F3_NCM_TRIAL7_A",1,"F3","NCM",7,"A","F3",6,8.01061008,4.778423729,5.293887483,0.500440117,"BlueLeft",1.45,"Unfamiliar_BEFI","BEFI","Unfamiliar","F","Isolate",23,3,11.7,"5/13/22",15,"R",1.17,"x",-0.5024,0.0955,0.001022,NA,"Bad","Y","N","Inverted, fat; might be noisy and not super auditory",0.252111111,0.259555556,0.297222222,0.052111111,0.059555556,0.097222222,0.05,0.080322266,"N",0.19008758,"Broad","Broad","NCM",2.01061008,18.5113664341861,3.02387268,10.0992197252979,0.378868615426027
"F3_NCM_TRIAL7_B",1,"F3","NCM",7,"B","F3",5.384615385,11.14058356,3.150091574,5.303669142,1.133467928,"BlueLeft",1.45,"Unfamiliar_BEFI","BEFI","Unfamiliar","F","Isolate",23,3,11.7,"5/13/22",15,"R",1.17,"x",0.5324,-0.1241,0.00042,NA,"Good","Y","N","",0.167333333,0.171333333,0.182333333,-0.032666667,-0.028666667,-0.017666667,0.07,0.000488281,"Y",0.233095417,"Broad","Broad","NCM",5.755968175,26.5062583920626,3.498673744,9.48406026001779,-0.75253267172916
"F3_NCM_TRIAL8_A",1,"F3","NCM",8,"A","F3",3.714285714,3.497536946,3.429029273,1.633462523,-0.06260558,"BlueLeft",1.45,"Unfamiliar_BEFI","BEFI","Unfamiliar","F","Isolate",23,3,11.7,"5/13/22",15,"R",1.22,"x",0.607,-0.336,0.00048,NA,"Good","N","N","Maybe not auditory?",0.272454545,0.289727273,0.286636364,0.072454545,0.089727273,0.086636364,0.035,0.903198242,"N",0.55354201,"Broad","Broad","NCM",-0.216748768,12.0870440925915,1.271264367,16.458322103486,0.557017642831131
"F3_NCM_TRIAL8_B",1,"F3","NCM",8,"B","F3",2.571428571,4.433497537,1.603567451,2.474999454,0.722846455,"BlueLeft",1.45,"Unfamiliar_BEFI","BEFI","Unfamiliar","F","Isolate",23,3,11.7,"5/13/22",15,"R",1.22,"x",-0.524,0.275,0.00018,NA,"Good","N","Y","Inverted, trough before peak; not auditory?",0.270181818,0.314818182,0.269636364,0.070181818,0.114818182,0.069636364,NA,0.020132201,"Y",0.52480916,"NS2","Narrow","NCM",1.862068966,6.73874639221488,1.744827586,5.16778438385069,-0.0679545119834253
